x-coordinate,y-coordinate,Similarity_score
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_52.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_127.json,0.6363636363636364
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_53.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_0.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_170.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_166.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_12.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_189.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_45.json,0.2857142857142857
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_131.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_86.json,0.2857142857142857
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_69.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_90.json,0.6363636363636364
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_28.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_202.json,0.6363636363636364
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_193.json,0.2857142857142857
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_185.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_49.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_146.json,0.38461538461538464
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_32.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_65.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_111.json,0.6363636363636364
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_107.json,0.6363636363636364
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_73.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_24.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_150.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_97.json,0.6363636363636364
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_78.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_81.json,0.6363636363636364
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_39.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_42.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_136.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_161.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_15.json,0.8
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_177.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_198.json,0.6363636363636364
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_7.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_120.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_54.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_209.json,0.2857142857142857
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_23.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_157.json,0.6363636363636364
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_100.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_74.json,0.2857142857142857
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_62.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_116.json,0.6363636363636364
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_141.json,0.6363636363636364
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_35.json,0.2857142857142857
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_213.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_19.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_182.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_194.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_205.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_58.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_59.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_204.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_195.json,0.6363636363636364
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_18.json,0.2857142857142857
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_183.json,0.6363636363636364
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_212.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_140.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_34.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_63.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_117.json,0.6363636363636364
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_101.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_75.json,0.6363636363636364
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_22.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_156.json,0.6363636363636364
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_208.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_121.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_55.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_6.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_176.json,0.6363636363636364
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_199.json,0.6363636363636364
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_160.json,0.6363636363636364
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_14.json,0.6363636363636364
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_43.json,0.2857142857142857
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_137.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_38.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_80.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_96.json,0.38461538461538464
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_122.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_79.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_5.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_175.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_163.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_17.json,0.6363636363636364
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_40.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_134.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_118.json,0.6363636363636364
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_83.json,0.6363636363636364
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_95.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_159.json,0.2857142857142857
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_207.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_196.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_179.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_9.json,0.6363636363636364
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_180.json,0.2857142857142857
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_138.json,0.6363636363636364
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_211.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_143.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_37.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_60.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_114.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_102.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_76.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_99.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_21.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_155.json,0.38461538461538464
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_20.json,0.6363636363636364
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_154.json,0.2857142857142857
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_103.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_77.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_98.json,0.2857142857142857
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_61.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_115.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_142.json,0.6363636363636364
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_36.json,0.5
/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_56.json,/Users/alberli/Desktop/USC/DSCI 550 DS at Scale/DSCI-550/hw1/json files/file_210.json,0.5
